Gender,Ethnicity,Country,h-index,Citation count,Co-authors’ genders (Google Scholar),Co-authors’ ethnicity (Google Scholar),Co-authors’ genders (OpenAI),Co-authors’ ethnicity (OpenAI),Match Count 50%,Match Count 60%,Match Count 70%,Match Count 80%
Male,Black,Greece,11,293,"Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Female, Female, Male, Female, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Female, Male, Female, Male","White, Asian, Asian, Hispanic, White, Hispanic, Hispanic, White, White, Asian, Asian, Asian, Asian, White, Asian, White, Hispanic, Hispanic, Hispanic, White, Black, Asian, Hispanic, Hispanic, Black, Hispanic, Black, Asian, White, White, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, White, Asian, Asian, Hispanic, Asian, Hispanic, Asian, Hispanic, Asian",8,5,3,3
Female,Asian,Germany,8,423,"Male, Male, Male, Male, Male, Male, Male","Asian, White, Asian, White, White, White, White","Male, Male, Male, Male, Male, Male","Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic",1,0,0,0
Male,Asian,Portugal,30,4249,"Female, Female, Male, Male, Male, Male, Male, Female, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Female, Female, Male, Female, Male, Female, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male","Hispanic, Asian, Hispanic, Asian, Hispanic, Hispanic, Hispanic, Hispanic, Asian, Asian, White, Asian, Hispanic, White, Black, Hispanic, Asian, Asian, Hispanic, White, Hispanic, Asian, Hispanic, Asian, Hispanic, Black, White, Asian, Asian, Black, White, Asian, White, White, Black, White, White, Asian, Asian, Hispanic, Hispanic, Black, Hispanic, Asian, Black, Asian, White, White, Asian, Asian, Hispanic, Asian, White, Asian, White","Male, Male, Male, Male, Male","Hispanic, Hispanic, Asian, Hispanic, Hispanic",5,4,1,1
Male,Hispanic,Portugal,14,790,"Male, Male, Female, Male, Female, Male, Male, Female, Female, Female, Male, Male, Male","Hispanic, Asian, Asian, Hispanic, Asian, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Asian, Hispanic, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic",7,5,4,4
Male,White,Australia,26,2879,"Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female","White, White, White, White, White, White, Asian, Black, White, Asian, Asian, Hispanic, Black, Black, White, Asian, White, White, Black, White, White, Hispanic, Asian, White, White, Asian, Black, Asian, Asian, Black, White, White, Black, Hispanic","Male, Male","Hispanic, Asian",1,0,0,0
Male,Black,UK,21,2743,"Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male","White, White, White, White, Hispanic, White, White, White, Asian, White, White, White, Asian, Black, Asian, Black, White, Black, White, White, White, Black, Asian, White, White, Hispanic, Hispanic, Black, White, White",Male,Hispanic,0,0,0,0
Male,Hispanic,Belgium,52,12148,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, White, White, White, Black, White, Hispanic, White, White, White, Black, White, White, Black, White, White, Asian, White, Black, Asian, White, Black, Black, Asian, Asian, Asian, Black, Black, White, Asian, Hispanic, Asian, Asian, Hispanic, Asian, Black, White, Asian, Asian, Asian, Black, Asian, Black, Asian, Hispanic, Black, Asian, Hispanic, Asian, Asian, White, Hispanic, Hispanic, Black, White, Black, White, Black, Asian, White, Black","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female","Black, Asian, Hispanic, White, Asian, White, Asian, Black, Black, White, White, Asian, White, Asian, Black, Asian, Asian, White, White, Black, White, Black, White, Asian, White, White, Black, White, White, White, White, Asian",22,9,5,2
Male,Asian,Swiss,62,19494,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, Hispanic, White, White, White, Asian, Black, White","Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, Hispanic, Asian, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic",2,0,0,0
Male,Asian,Greece,34,6000,"Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Female, Male, Female, Male, Female, Male, Male, Male, Female, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male","Asian, White, Asian, Asian, Asian, Asian, Asian, White, Black, Asian, White, Asian, White, Asian, Asian, Hispanic, Asian, White, White, Hispanic, Hispanic, Hispanic, Hispanic, White, Hispanic, Asian, Hispanic, White, Asian, White, Asian, White, Black, Asian, White, White, Asian, White, Asian, White, White, Hispanic, Asian, Hispanic, Asian, Asian","Male, Male, Male, Male, Male, Male, Male","Hispanic, White, Asian, Asian, Asian, Hispanic, White",6,4,2,1
Male,White,Swiss,53,17246,"Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male","White, Hispanic, Hispanic, Hispanic, White, Asian, White, White, Asian, Asian, White, Black, White, White, Asian, Hispanic, Black, Hispanic, Hispanic, Asian, White, Asian, Asian, Asian, Hispanic, Hispanic, Hispanic, Asian, Asian, Asian, Asian, Asian, Asian, Hispanic, Asian, Hispanic, White, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Black, Black, Black, Black, Asian, Hispanic, Black, Black, Hispanic, Asian, Hispanic, Asian, Asian, Asian, Black, Hispanic, Black, Asian, Black, Black, Black",10,4,2,0
Male,Asian,France,26,2001,"Female, Male, Male, Female, Male, Female, Male, Female, Male, Male, Male, Male, Male, Female, Male, Female, Male, Female, Male, Male, Female, Male, Male, Female, Male, Male","Asian, Hispanic, Black, Asian, Asian, Asian, Black, Asian, White, Asian, Hispanic, Asian, Hispanic, White, Black, White, Asian, Asian, White, Asian, Asian, Black, White, Asian, Black, Hispanic","Male, Male","Black, Asian",0,0,0,0
Male,White,Italy,35,4463,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Female, Male, Female, Male, Female, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Female, Male, Male, Male, Female","Hispanic, Asian, Hispanic, White, White, Hispanic, Asian, Asian, White, Hispanic, Hispanic, Hispanic, White, Hispanic, Hispanic, Hispanic, Hispanic, Asian, Asian, White, White, White, Hispanic, Asian, Hispanic, Asian, Hispanic, White, Hispanic, Asian, Hispanic, Asian, White, Hispanic, Asian","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, Hispanic, Hispanic, White, White, Asian, White, Asian, White, Hispanic, White, Asian, Asian, White, Hispanic, Hispanic, Asian, Hispanic, Hispanic, Hispanic, White, White, Hispanic, White, White, White, White, White, White, White, White, White, Asian",20,6,2,1
Male,White,UK,35,4478,"Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female","White, White, Asian, Hispanic, White, Asian, White, White, Black, Black, Asian, White, White, White, White, White, White, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","White, White, White, White, White, White, Black, White, Hispanic, White, White, White, White, White, White, Hispanic, White",7,5,2,0
Male,White,UK,3,49,"Male, Male, Male","Asian, Black, Asian","Male, Male, Male","White, White, White",0,0,0,0
Male,Black,Ausralia,66,16550,"Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Female, Male, Male, Female, Female, Female, Female, Female, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Female, Male, Male, Male, Male, Female, Female, Male, Male, Male, Female, Male, Male","Black, White, White, White, White, White, Asian, Asian, White, Black, White, White, Black, Asian, White, Black, Asian, White, White, White, Black, White, White, White, Black, Black, Black, Hispanic, Asian, Asian, Asian, Asian, Black, White, Asian, White, White, White, White, White, Hispanic, Black, White, White, White, Black, White, Asian, Black, Asian, White, Black, Asian, White, Asian, Black, Asian, Asian, Black, Black, Asian, Asian, White, White, Asian, Black, Asian, Asian, White, Asian","Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female, Female","White, White, White, White, White, White, White, Asian, White, White, Asian, White, White, White, White, White, White, White, White, Asian, White, White, White, White, Hispanic, White, White, Asian, White, White, Asian, White, White, Asian, White, White, White, White, Hispanic",22,11,4,3
Male,White,UK,21,2522,"Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Female","Black, White, White, Asian, White, Black, Hispanic, Asian, Hispanic, Hispanic, Asian, Black, White, White, Asian","Male, Female, Male, Female, Male, Female, Male, Female, Male, Female, Male, Female, Male, Female","White, White, White, Asian, White, Asian, White, White, White, White, White, Black, White, White",1,0,0,0
Male,White,UK,51,10001,"Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Hispanic, Asian, Asian, Black, White, White, Hispanic, Hispanic, Asian, Hispanic, Asian, Asian, White, Hispanic, Hispanic, Hispanic, White, White, White, White, Asian, White, Hispanic, Asian, Asian, Black, White, Asian, Asian, Asian, Hispanic, Hispanic, Asian, Asian, White, White, White, White, Asian, White, Asian, Black, Black, Hispanic, White, White, Black, Hispanic, Hispanic, Asian, Asian, Hispanic, White, White, Hispanic, Hispanic, Asian, Hispanic, Hispanic, Asian, Asian, White, White, Hispanic, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Hispanic, Hispanic, White, Hispanic, Asian, White, Black, White, Asian, Hispanic, Asian, Asian, Asian, Asian, Hispanic, Asian, Hispanic, Asian, Asian, Asian, Asian, Asian, Hispanic, Asian, Hispanic, Hispanic, White, Hispanic, Asian, Asian, White, White, White, White, Hispanic, Asian, White, White, White, White, White, Hispanic, White, Hispanic, Asian, White, Hispanic, Hispanic, White, Hispanic, White, Asian, Asian, Asian, Asian, Hispanic, Asian, Asian, Asian, Asian, Hispanic, Asian, Hispanic",39,27,14,9
Male,Asian,UK,43,9066,"Male, Male, Male, Male, Male, Female, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Female, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Female, Female, Female, Male, Male, Female, Male, Female, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male","Asian, Black, White, White, White, Asian, Asian, Hispanic, Asian, Asian, White, White, White, White, Black, Asian, Asian, Asian, Hispanic, Hispanic, Asian, Asian, Hispanic, Asian, White, Black, Hispanic, Asian, White, White, White, Black, Asian, Asian, Asian, Asian, Asian, White, Hispanic, Hispanic, Asian, White, Asian, Hispanic, Black, Asian, Asian, Asian, Asian, Asian, Asian, White, Asian, White, White, Asian, Asian, Asian, Hispanic, Hispanic, White, White, Asian, Asian, Asian, Asian, Hispanic, Asian, White, White, White, Asian, Asian, Asian, White, White, White, White, Asian, Black, Asian, Asian, Black, Hispanic, Asian, Hispanic, White, White, Asian, Black, Hispanic, Asian, Asian, Asian, Asian, Hispanic, Asian","Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male","Asian, White, White, White, White, Black, Hispanic, Black, White, White, Hispanic",9,2,0,0
Male,Hispanic,Spain,18,1542,"Female, Male, Male, Male, Male, Female, Male, Female, Male, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Male, Male, Male, Male, Female, Female, Male, Male, Male, Female, Male","Asian, White, Hispanic, Asian, Hispanic, Hispanic, White, Asian, Asian, Hispanic, Hispanic, Asian, Hispanic, Hispanic, Asian, White, Black, Hispanic, Hispanic, Asian, Asian, Asian, Black, Black, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, White, Asian, Asian, Asian, Black, White, Hispanic, Asian, Asian, White, Hispanic, Asian, White, White, Black, Asian, Hispanic, Black, White, White, White, Asian, Hispanic, Hispanic","Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Hispanic, Asian, Hispanic, Asian, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic, Hispanic",10,8,5,5
Male,White,Austria,24,1896,"Male, Male, Male, Male, Female, Female, Male, Male, Female, Male, Male, Male, Male, Male, Male, Female, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Female, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male","Asian, White, Asian, Hispanic, White, White, White, White, Asian, Asian, White, Black, Asian, Asian, Hispanic, Asian, White, Asian, Hispanic, White, White, Black, White, White, White, White, White, Asian, White, Hispanic, Hispanic, White, White, White, Asian, White, Hispanic, White, Asian, White, White, Hispanic, Asian, White, Hispanic, White, Black, Asian, Asian, White, White, Hispanic, White, Asian, White, White, White, Asian, White, Black, White, Asian, White, White",Male,White,1,0,0,0
Male,White,Swiss,23,2006,"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Male, Male, Female, Male, Male, Male, Male, Male, Female, Male, Male, Male, Male, Male, Male, Male, Male, Female, Male, Female, Female, Male, Male, Male, Male, Female","Asian, White, White, Asian, White, White, Hispanic, White, White, Black, Asian, Asian, White, White, Hispanic, White, Black, Asian, White, White, Asian, Hispanic, White, Asian, Asian, White, Black, White, White, Asian, Hispanic, Asian, Black, Asian, Asian, Asian, Black, Black","Male, Male, Male, Male, Male, Male, Male","White, White, Hispanic, White, Hispanic, Hispanic, Hispanic",6,2,0,0
